student_Id,Subject,Marks,College,Year,Class
2011yFR,A4,93,College_B,2015,XII
2011yFR,A5,92,College_B,2015,XII
2011kDx,A1,94,College_B,2015,XII
2011kDx,A2,68,College_B,2015,XII
2011kDx,A3,92,College_B,2015,XII
2011kDx,A4,73,College_B,2015,XII
2011kDx,A5,53,College_B,2015,XII
2011wak,A1,94,College_B,2015,XII
2011wak,A2,83,College_B,2015,XII
2011wak,A3,63,College_B,2015,XII
2011wak,A4,59,College_B,2015,XII
2011wak,A5,70,College_B,2015,XII
2011AvV,A1,70,College_B,2015,XII
2011AvV,A2,89,College_B,2015,XII
2011AvV,A3,58,College_B,2015,XII
2011AvV,A4,58,College_B,2015,XII
2011AvV,A5,94,College_B,2015,XII
2011Kdj,A1,76,College_B,2015,XII
2011Kdj,A2,83,College_B,2015,XII
2011Kdj,A3,64,College_B,2015,XII
2011Kdj,A4,59,College_B,2015,XII
2011Kdj,A5,93,College_B,2015,XII
2011mRF,A1,82,College_B,2015,XII
2011mRF,A2,65,College_B,2015,XII
2011mRF,A3,69,College_B,2015,XII
2011mRF,A4,76,College_B,2015,XII
2011mRF,A5,71,College_B,2015,XII
2011Ioz,A1,59,College_B,2015,XII
2011Ioz,A2,73,College_B,2015,XII
2011Ioz,A3,81,College_B,2015,XII
2011Ioz,A4,75,College_B,2015,XII
2011Ioz,A5,72,College_B,2015,XII
2011tMO,A1,86,College_B,2015,XII
2011tMO,A2,78,College_B,2015,XII
2011tMO,A3,59,College_B,2015,XII
2011tMO,A4,58,College_B,2015,XII
2011tMO,A5,50,College_B,2015,XII
2011BuA,A1,82,College_B,2015,XII
2011BuA,A2,63,College_B,2015,XII
2011BuA,A3,63,College_B,2015,XII
2011BuA,A4,93,College_B,2015,XII
2011BuA,A5,94,College_B,2015,XII
2011ynJ,A1,69,College_B,2015,XII
2011ynJ,A2,50,College_B,2015,XII
2011ynJ,A3,50,College_B,2015,XII
2011ynJ,A4,66,College_B,2015,XII
2011ynJ,A5,79,College_B,2015,XII
2011ATM,A1,73,College_B,2015,XII
2011ATM,A2,69,College_B,2015,XII
2011ATM,A3,57,College_B,2015,XII
2011ATM,A4,56,College_B,2015,XII
2011ATM,A5,62,College_B,2015,XII
2011LPl,A1,74,College_B,2015,XII
2011LPl,A2,81,College_B,2015,XII
2011LPl,A3,65,College_B,2015,XII
2011LPl,A4,74,College_B,2015,XII
2011LPl,A5,83,College_B,2015,XII
2011iIi,A1,59,College_B,2015,XII
2011iIi,A2,68,College_B,2015,XII
2011iIi,A3,63,College_B,2015,XII
2011iIi,A4,84,College_B,2015,XII
2011iIi,A5,60,College_B,2015,XII
2011dEg,A1,51,College_B,2015,XII
2011dEg,A2,72,College_B,2015,XII
2011dEg,A3,62,College_B,2015,XII
2011dEg,A4,85,College_B,2015,XII
2011dEg,A5,59,College_B,2015,XII
2011tFO,A1,70,College_B,2015,XII
2011tFO,A2,67,College_B,2015,XII
2011tFO,A3,72,College_B,2015,XII
2011tFO,A4,70,College_B,2015,XII
2011tFO,A5,69,College_B,2015,XII
2011slp,A1,66,College_B,2015,XII
2011slp,A2,68,College_B,2015,XII
2011slp,A3,90,College_B,2015,XII
2011slp,A4,85,College_B,2015,XII
2011slp,A5,64,College_B,2015,XII
2011KkI,A1,86,College_B,2015,XII
2011KkI,A2,59,College_B,2015,XII
2011KkI,A3,94,College_B,2015,XII
2011KkI,A4,64,College_B,2015,XII
2011KkI,A5,61,College_B,2015,XII
2011Znl,A1,61,College_B,2015,XII
2011Znl,A2,94,College_B,2015,XII
2011Znl,A3,87,College_B,2015,XII
2011Znl,A4,66,College_B,2015,XII
2011Znl,A5,83,College_B,2015,XII
2011DMh,A1,73,College_B,2015,XII
2011DMh,A2,68,College_B,2015,XII
2011DMh,A3,92,College_B,2015,XII
2011DMh,A4,72,College_B,2015,XII
2011DMh,A5,83,College_B,2015,XII
2011ELV,A1,89,College_B,2015,XII
2011ELV,A2,82,College_B,2015,XII
2011ELV,A3,68,College_B,2015,XII
2011ELV,A4,92,College_B,2015,XII
2011ELV,A5,69,College_B,2015,XII
2011lYc,A1,88,College_B,2015,XII
2011lYc,A2,61,College_B,2015,XII
2011lYc,A3,82,College_B,2015,XII
2011lYc,A4,82,College_B,2015,XII
2011lYc,A5,55,College_B,2015,XII
2011Ath,A1,81,College_B,2015,XII
2011Ath,A2,86,College_B,2015,XII
2011Ath,A3,64,College_B,2015,XII
2011Ath,A4,53,College_B,2015,XII
2011Ath,A5,50,College_B,2015,XII
2011vdR,A1,94,College_B,2015,XII
2011vdR,A2,64,College_B,2015,XII
2011vdR,A3,58,College_B,2015,XII
2011vdR,A4,55,College_B,2015,XII
2011vdR,A5,93,College_B,2015,XII
2011uJL,A1,82,College_B,2015,XII
2011uJL,A2,61,College_B,2015,XII
2011uJL,A3,55,College_B,2015,XII
2011uJL,A4,90,College_B,2015,XII
2011uJL,A5,92,College_B,2015,XII
2011teC,A1,90,College_B,2015,XII
2011teC,A2,77,College_B,2015,XII
2011teC,A3,71,College_B,2015,XII
2011teC,A4,57,College_B,2015,XII
2011teC,A5,55,College_B,2015,XII
2011Qzw,A1,67,College_B,2015,XII
2011Qzw,A2,69,College_B,2015,XII
2011Qzw,A3,89,College_B,2015,XII
2011Qzw,A4,50,College_B,2015,XII
2011Qzw,A5,61,College_B,2015,XII
2011cqZ,A1,77,College_B,2015,XII
2011cqZ,A2,70,College_B,2015,XII
2011cqZ,A3,54,College_B,2015,XII
2011cqZ,A4,88,College_B,2015,XII
2011cqZ,A5,71,College_B,2015,XII
2011GcD,A1,86,College_B,2015,XII
2011GcD,A2,65,College_B,2015,XII
2011GcD,A3,84,College_B,2015,XII
2011GcD,A4,64,College_B,2015,XII
2011GcD,A5,60,College_B,2015,XII
2011NaR,A1,57,College_B,2015,XII
2011NaR,A2,81,College_B,2015,XII
2011NaR,A3,63,College_B,2015,XII
2011NaR,A4,56,College_B,2015,XII
2011NaR,A5,64,College_B,2015,XII
2011abY,A1,60,College_B,2015,XII
2011abY,A2,89,College_B,2015,XII
2011abY,A3,87,College_B,2015,XII
2011abY,A4,68,College_B,2015,XII
2011abY,A5,93,College_B,2015,XII
2011LWu,A1,82,College_B,2015,XII
2011LWu,A2,62,College_B,2015,XII
2011LWu,A3,59,College_B,2015,XII
2011LWu,A4,63,College_B,2015,XII
2011LWu,A5,55,College_B,2015,XII
2011EyD,A1,61,College_B,2015,XII
2011EyD,A2,53,College_B,2015,XII
2011EyD,A3,57,College_B,2015,XII
2011EyD,A4,87,College_B,2015,XII
2011EyD,A5,60,College_B,2015,XII
2011byK,A1,82,College_B,2015,XII
2011byK,A2,86,College_B,2015,XII
2011byK,A3,57,College_B,2015,XII
2011byK,A4,83,College_B,2015,XII
2011byK,A5,85,College_B,2015,XII
2011LlQ,A1,79,College_B,2015,XII
2011LlQ,A2,77,College_B,2015,XII
2011LlQ,A3,75,College_B,2015,XII
2011LlQ,A4,69,College_B,2015,XII
2011LlQ,A5,66,College_B,2015,XII
2011hwN,A1,84,College_B,2015,XII
2011hwN,A2,52,College_B,2015,XII
2011hwN,A3,69,College_B,2015,XII
2011hwN,A4,76,College_B,2015,XII
2011hwN,A5,55,College_B,2015,XII
2011jqX,A1,63,College_B,2015,XII
2011jqX,A2,68,College_B,2015,XII
2011jqX,A3,80,College_B,2015,XII
2011jqX,A4,87,College_B,2015,XII
2011jqX,A5,66,College_B,2015,XII
2011DFK,A1,78,College_C,2011,VIII
2011DFK,A2,59,College_C,2011,VIII
2011DFK,A3,66,College_C,2011,VIII
2011DFK,A4,92,College_C,2011,VIII
2011DFK,A5,94,College_C,2011,VIII
2011shE,A1,68,College_C,2011,VIII
2011shE,A2,57,College_C,2011,VIII
2011shE,A3,80,College_C,2011,VIII
2011shE,A4,91,College_C,2011,VIII
2011shE,A5,77,College_C,2011,VIII
2011bDW,A1,70,College_C,2011,VIII
2011bDW,A2,68,College_C,2011,VIII
2011bDW,A3,64,College_C,2011,VIII
2011bDW,A4,73,College_C,2011,VIII
2011bDW,A5,83,College_C,2011,VIII
2011bnw,A1,58,College_C,2011,VIII
2011bnw,A2,55,College_C,2011,VIII
2011bnw,A3,71,College_C,2011,VIII
2011bnw,A4,76,College_C,2011,VIII
2011bnw,A5,51,College_C,2011,VIII
2011tqZ,A1,88,College_C,2011,VIII
2011tqZ,A2,87,College_C,2011,VIII
2011tqZ,A3,84,College_C,2011,VIII
2011tqZ,A4,78,College_C,2011,VIII
2011tqZ,A5,65,College_C,2011,VIII
2011ohJ,A1,80,College_C,2011,VIII
2011ohJ,A2,50,College_C,2011,VIII
2011ohJ,A3,70,College_C,2011,VIII
2011ohJ,A4,73,College_C,2011,VIII
2011ohJ,A5,78,College_C,2011,VIII
2011ret,A1,78,College_C,2011,VIII
2011ret,A2,62,College_C,2011,VIII
2011ret,A3,65,College_C,2011,VIII
2011ret,A4,56,College_C,2011,VIII
2011ret,A5,80,College_C,2011,VIII
2011sFN,A1,93,College_C,2011,VIII
2011sFN,A2,74,College_C,2011,VIII
2011sFN,A3,83,College_C,2011,VIII
2011sFN,A4,55,College_C,2011,VIII
2011sFN,A5,81,College_C,2011,VIII
2011IvM,A1,94,College_C,2011,VIII
2011IvM,A2,87,College_C,2011,VIII
2011IvM,A3,75,College_C,2011,VIII
2011IvM,A4,90,College_C,2011,VIII
2011IvM,A5,64,College_C,2011,VIII
2011LtQ,A1,88,College_C,2011,VIII
2011LtQ,A2,91,College_C,2011,VIII
2011LtQ,A3,61,College_C,2011,VIII
2011LtQ,A4,58,College_C,2011,VIII
2011LtQ,A5,50,College_C,2011,VIII
2011Kns,A1,85,College_C,2011,VIII
2011Kns,A2,69,College_C,2011,VIII
2011Kns,A3,62,College_C,2011,VIII
2011Kns,A4,80,College_C,2011,VIII
2011Kns,A5,92,College_C,2011,VIII
2011Fqc,A1,63,College_C,2011,VIII
2011Fqc,A2,69,College_C,2011,VIII
2011Fqc,A3,67,College_C,2011,VIII
2011Fqc,A4,55,College_C,2011,VIII
2011Fqc,A5,61,College_C,2011,VIII
2011Qft,A1,85,College_C,2011,VIII
2011Qft,A2,64,College_C,2011,VIII
2011Qft,A3,69,College_C,2011,VIII
2011Qft,A4,93,College_C,2011,VIII
2011Qft,A5,70,College_C,2011,VIII
2011nDF,A1,64,College_C,2011,VIII
2011nDF,A2,90,College_C,2011,VIII
2011nDF,A3,53,College_C,2011,VIII
2011nDF,A4,64,College_C,2011,VIII
2011nDF,A5,56,College_C,2011,VIII
2011IZO,A1,60,College_C,2011,VIII
2011IZO,A2,56,College_C,2011,VIII
2011IZO,A3,92,College_C,2011,VIII
2011IZO,A4,80,College_C,2011,VIII
2011IZO,A5,79,College_C,2011,VIII
2011yZa,A1,66,College_C,2011,VIII
2011yZa,A2,72,College_C,2011,VIII
2011yZa,A3,88,College_C,2011,VIII
2011yZa,A4,91,College_C,2011,VIII
2011yZa,A5,75,College_C,2011,VIII
2011Hvb,A1,91,College_C,2011,VIII
2011Hvb,A2,53,College_C,2011,VIII
2011Hvb,A3,74,College_C,2011,VIII
2011Hvb,A4,88,College_C,2011,VIII
2011Hvb,A5,54,College_C,2011,VIII
2011dbv,A1,78,College_C,2011,VIII
2011dbv,A2,61,College_C,2011,VIII
2011dbv,A3,66,College_C,2011,VIII
2011dbv,A4,67,College_C,2011,VIII
2011dbv,A5,53,College_C,2011,VIII
2011VGp,A1,56,College_C,2011,VIII
2011VGp,A2,61,College_C,2011,VIII
2011VGp,A3,77,College_C,2011,VIII
2011VGp,A4,56,College_C,2011,VIII
2011VGp,A5,76,College_C,2011,VIII
2011Wsu,A1,89,College_C,2011,VIII
2011Wsu,A2,77,College_C,2011,VIII
2011Wsu,A3,89,College_C,2011,VIII
2011Wsu,A4,60,College_C,2011,VIII
2011Wsu,A5,74,College_C,2011,VIII
2011SPZ,A1,90,College_C,2011,VIII
2011SPZ,A2,89,College_C,2011,VIII
2011SPZ,A3,53,College_C,2011,VIII
2011SPZ,A4,68,College_C,2011,VIII
2011SPZ,A5,59,College_C,2011,VIII
2011PbD,A1,57,College_C,2011,VIII
2011PbD,A2,57,College_C,2011,VIII
2011PbD,A3,87,College_C,2011,VIII
2011PbD,A4,80,College_C,2011,VIII
2011PbD,A5,61,College_C,2011,VIII
2011qNh,A1,93,College_C,2011,VIII
2011qNh,A2,84,College_C,2011,VIII
2011qNh,A3,69,College_C,2011,VIII
2011qNh,A4,76,College_C,2011,VIII
2011qNh,A5,76,College_C,2011,VIII
2011hHh,A1,82,College_C,2011,VIII
2011hHh,A2,91,College_C,2011,VIII
2011hHh,A3,88,College_C,2011,VIII
2011hHh,A4,85,College_C,2011,VIII
2011hHh,A5,78,College_C,2011,VIII
2011hwW,A1,82,College_C,2011,VIII
2011hwW,A2,68,College_C,2011,VIII
2011hwW,A3,80,College_C,2011,VIII
2011hwW,A4,69,College_C,2011,VIII
2011hwW,A5,79,College_C,2011,VIII
2011TVL,A1,71,College_C,2011,VIII
2011TVL,A2,94,College_C,2011,VIII
2011TVL,A3,66,College_C,2011,VIII
2011TVL,A4,55,College_C,2011,VIII
2011TVL,A5,74,College_C,2011,VIII
2011dSb,A1,86,College_C,2011,VIII
2011dSb,A2,92,College_C,2011,VIII
2011dSb,A3,67,College_C,2011,VIII
2011dSb,A4,91,College_C,2011,VIII
2011dSb,A5,71,College_C,2011,VIII
2011OJA,A1,80,College_C,2011,VIII
2011OJA,A2,81,College_C,2011,VIII
2011OJA,A3,72,College_C,2011,VIII
2011OJA,A4,68,College_C,2011,VIII
2011OJA,A5,59,College_C,2011,VIII
2011iKv,A1,76,College_C,2011,VIII
2011iKv,A2,62,College_C,2011,VIII
2011iKv,A3,90,College_C,2011,VIII
2011iKv,A4,52,College_C,2011,VIII
2011iKv,A5,53,College_C,2011,VIII
2011sJi,A1,62,College_C,2011,VIII
2011sJi,A2,76,College_C,2011,VIII
2011sJi,A3,67,College_C,2011,VIII
2011sJi,A4,83,College_C,2011,VIII
2011sJi,A5,90,College_C,2011,VIII
2011qhv,A1,73,College_C,2011,VIII
2011qhv,A2,55,College_C,2011,VIII
2011qhv,A3,52,College_C,2011,VIII
2011qhv,A4,58,College_C,2011,VIII
2011qhv,A5,59,College_C,2011,VIII
2011fAX,A1,63,College_C,2011,VIII
2011fAX,A2,57,College_C,2011,VIII
2011fAX,A3,94,College_C,2011,VIII
2011fAX,A4,88,College_C,2011,VIII
2011fAX,A5,54,College_C,2011,VIII
2011Isv,A1,70,College_C,2011,VIII
2011Isv,A2,57,College_C,2011,VIII
2011Isv,A3,94,College_C,2011,VIII
2011Isv,A4,93,College_C,2011,VIII
2011Isv,A5,59,College_C,2011,VIII
2011Rnd,A1,71,College_C,2011,VIII
2011Rnd,A2,78,College_C,2011,VIII
2011Rnd,A3,86,College_C,2011,VIII
2011Rnd,A4,81,College_C,2011,VIII
2011Rnd,A5,84,College_C,2011,VIII
2011Tov,A1,88,College_C,2011,VIII
2011Tov,A2,63,College_C,2011,VIII
2011Tov,A3,85,College_C,2011,VIII
2011Tov,A4,86,College_C,2011,VIII
2011Tov,A5,55,College_C,2011,VIII
2011PDf,A1,73,College_C,2011,VIII
2011PDf,A2,68,College_C,2011,VIII
2011PDf,A3,69,College_C,2011,VIII
2011PDf,A4,64,College_C,2011,VIII
2011PDf,A5,55,College_C,2011,VIII
2011pWR,A1,63,College_C,2011,VIII
2011pWR,A2,80,College_C,2011,VIII
2011pWR,A3,90,College_C,2011,VIII
2011pWR,A4,87,College_C,2011,VIII
2011pWR,A5,74,College_C,2011,VIII
2011qfW,A1,92,College_C,2011,VIII
2011qfW,A2,94,College_C,2011,VIII
2011qfW,A3,73,College_C,2011,VIII
2011qfW,A4,71,College_C,2011,VIII
2011qfW,A5,67,College_C,2011,VIII
2011WWP,A1,68,College_C,2011,VIII
2011WWP,A2,87,College_C,2011,VIII
2011WWP,A3,83,College_C,2011,VIII
2011WWP,A4,68,College_C,2011,VIII
2011WWP,A5,94,College_C,2011,VIII
2011eLb,A1,66,College_C,2011,VIII
2011eLb,A2,72,College_C,2011,VIII
2011eLb,A3,91,College_C,2011,VIII
2011eLb,A4,73,College_C,2011,VIII
2011eLb,A5,79,College_C,2011,VIII
2011BDU,A1,82,College_C,2011,VIII
2011BDU,A2,55,College_C,2011,VIII
2011BDU,A3,52,College_C,2011,VIII
2011BDU,A4,71,College_C,2011,VIII
2011BDU,A5,94,College_C,2011,VIII
2011gak,A1,62,College_C,2011,VIII
2011gak,A2,90,College_C,2011,VIII
2011gak,A3,90,College_C,2011,VIII
2011gak,A4,85,College_C,2011,VIII
2011gak,A5,91,College_C,2011,VIII
2011jml,A1,71,College_C,2011,VIII
2011jml,A2,76,College_C,2011,VIII
2011jml,A3,58,College_C,2011,VIII
2011jml,A4,75,College_C,2011,VIII
2011jml,A5,67,College_C,2011,VIII
2011uHx,A1,72,College_C,2011,VIII
2011uHx,A2,77,College_C,2011,VIII
2011uHx,A3,80,College_C,2011,VIII
2011uHx,A4,53,College_C,2011,VIII
2011uHx,A5,53,College_C,2011,VIII
2011fGp,A1,90,College_C,2011,VIII
2011fGp,A2,72,College_C,2011,VIII
2011fGp,A3,91,College_C,2011,VIII
2011fGp,A4,64,College_C,2011,VIII
2011fGp,A5,70,College_C,2011,VIII
2011Cqc,A1,64,College_C,2011,VIII
2011Cqc,A2,70,College_C,2011,VIII
2011Cqc,A3,89,College_C,2011,VIII
2011Cqc,A4,88,College_C,2011,VIII
2011Cqc,A5,87,College_C,2011,VIII
2011dic,A1,86,College_C,2011,VIII
2011dic,A2,87,College_C,2011,VIII
2011dic,A3,67,College_C,2011,VIII
2011dic,A4,94,College_C,2011,VIII
2011dic,A5,88,College_C,2011,VIII
2011DEp,A1,87,College_C,2011,VIII
2011DEp,A2,78,College_C,2011,VIII
2011DEp,A3,91,College_C,2011,VIII
2011DEp,A4,63,College_C,2011,VIII
2011DEp,A5,57,College_C,2011,VIII
2011HhY,A1,90,College_C,2011,VIII
2011HhY,A2,84,College_C,2011,VIII
2011HhY,A3,74,College_C,2011,VIII
2011HhY,A4,68,College_C,2011,VIII
2011HhY,A5,84,College_C,2011,VIII
2011dTS,A1,92,College_C,2011,VIII
2011dTS,A2,83,College_C,2011,VIII
2011dTS,A3,53,College_C,2011,VIII
2011dTS,A4,57,College_C,2011,VIII
2011dTS,A5,80,College_C,2011,VIII
2011lbs,A1,67,College_C,2011,VIII
2011lbs,A2,68,College_C,2011,VIII
2011lbs,A3,94,College_C,2011,VIII
2011lbs,A4,71,College_C,2011,VIII
2011lbs,A5,81,College_C,2011,VIII
2011jbn,A1,61,College_C,2011,VIII
2011jbn,A2,86,College_C,2011,VIII
2011jbn,A3,93,College_C,2011,VIII
2011jbn,A4,94,College_C,2011,VIII
2011jbn,A5,62,College_C,2011,VIII
2011Nfg,A1,92,College_C,2011,VIII
2011Nfg,A2,69,College_C,2011,VIII
2011Nfg,A3,88,College_C,2011,VIII
2011Nfg,A4,75,College_C,2011,VIII
2011Nfg,A5,79,College_C,2011,VIII
2011Bsz,A1,53,College_C,2011,VIII
2011Bsz,A2,60,College_C,2011,VIII
2011Bsz,A3,60,College_C,2011,VIII
2011Bsz,A4,57,College_C,2011,VIII
2011Bsz,A5,65,College_C,2011,VIII
2011gJj,A1,53,College_C,2011,VIII
2011gJj,A2,55,College_C,2011,VIII
2011gJj,A3,84,College_C,2011,VIII
2011gJj,A4,75,College_C,2011,VIII
2011gJj,A5,86,College_C,2011,VIII
2011kLq,A1,54,College_C,2011,VIII
2011kLq,A2,90,College_C,2011,VIII
2011kLq,A3,50,College_C,2011,VIII
2011kLq,A4,76,College_C,2011,VIII
2011kLq,A5,71,College_C,2011,VIII
2011aKn,A1,55,College_C,2011,VIII
2011aKn,A2,57,College_C,2011,VIII
2011aKn,A3,65,College_C,2011,VIII
2011aKn,A4,85,College_C,2011,VIII
2011aKn,A5,84,College_C,2011,VIII
2011yRV,A1,90,College_C,2011,VIII
2011yRV,A2,54,College_C,2011,VIII
2011yRV,A3,66,College_C,2011,VIII
2011yRV,A4,83,College_C,2011,VIII
2011yRV,A5,83,College_C,2011,VIII
2011OIe,A1,93,College_C,2011,VIII
2011OIe,A2,77,College_C,2011,VIII
2011OIe,A3,55,College_C,2011,VIII
2011OIe,A4,57,College_C,2011,VIII
2011OIe,A5,58,College_C,2011,VIII
2011CVc,A1,77,College_C,2011,VIII
2011CVc,A2,82,College_C,2011,VIII
2011CVc,A3,64,College_C,2011,VIII
2011CVc,A4,77,College_C,2011,VIII
2011CVc,A5,50,College_C,2011,VIII
2011Syw,A1,56,College_C,2011,VIII
2011Syw,A2,59,College_C,2011,VIII
2011Syw,A3,83,College_C,2011,VIII
2011Syw,A4,84,College_C,2011,VIII
2011Syw,A5,75,College_C,2011,VIII
2011zAb,A1,55,College_C,2011,VIII
2011zAb,A2,86,College_C,2011,VIII
2011zAb,A3,50,College_C,2011,VIII
2011zAb,A4,81,College_C,2011,VIII
2011zAb,A5,58,College_C,2011,VIII
2011Ryw,A1,63,College_C,2011,VIII
2011Ryw,A2,62,College_C,2011,VIII
2011Ryw,A3,65,College_C,2011,VIII
2011Ryw,A4,52,College_C,2011,VIII
2011Ryw,A5,59,College_C,2011,VIII
2011Nrj,A1,50,College_C,2011,VIII
2011Nrj,A2,64,College_C,2011,VIII
2011Nrj,A3,68,College_C,2011,VIII
2011Nrj,A4,70,College_C,2011,VIII
2011Nrj,A5,67,College_C,2011,VIII
2011FaT,A1,82,College_C,2011,VIII
2011FaT,A2,56,College_C,2011,VIII
2011FaT,A3,84,College_C,2011,VIII
2011FaT,A4,86,College_C,2011,VIII
2011FaT,A5,52,College_C,2011,VIII
2011RfS,A1,79,College_C,2011,VIII
2011RfS,A2,92,College_C,2011,VIII
2011RfS,A3,78,College_C,2011,VIII
2011RfS,A4,66,College_C,2011,VIII
2011RfS,A5,51,College_C,2011,VIII
2011OcQ,A1,91,College_C,2011,VIII
2011OcQ,A2,89,College_C,2011,VIII
2011OcQ,A3,67,College_C,2011,VIII
2011OcQ,A4,91,College_C,2011,VIII
2011OcQ,A5,93,College_C,2011,VIII
2011Qjw,A1,51,College_C,2011,VIII
2011Qjw,A2,61,College_C,2011,VIII
2011Qjw,A3,66,College_C,2011,VIII
2011Qjw,A4,69,College_C,2011,VIII
2011Qjw,A5,57,College_C,2011,VIII
2011jkt,A1,57,College_C,2011,VIII
2011jkt,A2,87,College_C,2011,VIII
2011jkt,A3,53,College_C,2011,VIII
2011jkt,A4,86,College_C,2011,VIII
2011jkt,A5,64,College_C,2011,VIII
2011ROd,A1,70,College_C,2011,VIII
2011ROd,A2,87,College_C,2011,VIII
2011ROd,A3,93,College_C,2011,VIII
2011ROd,A4,65,College_C,2011,VIII
2011ROd,A5,84,College_C,2011,VIII
2011ADd,A1,52,College_C,2011,VIII
2011ADd,A2,54,College_C,2011,VIII
2011ADd,A3,58,College_C,2011,VIII
2011ADd,A4,92,College_C,2011,VIII
2011ADd,A5,67,College_C,2011,VIII
2011pFx,A1,80,College_C,2011,VIII
2011pFx,A2,51,College_C,2011,VIII
2011pFx,A3,76,College_C,2011,VIII
2011pFx,A4,72,College_C,2011,VIII
2011pFx,A5,51,College_C,2011,VIII
2011JjI,A1,55,College_C,2011,VIII
2011JjI,A2,55,College_C,2011,VIII
2011JjI,A3,56,College_C,2011,VIII
2011JjI,A4,90,College_C,2011,VIII
2011JjI,A5,63,College_C,2011,VIII
2011Thv,A1,55,College_C,2011,VIII
2011Thv,A2,52,College_C,2011,VIII
2011Thv,A3,61,College_C,2011,VIII
2011Thv,A4,60,College_C,2011,VIII
2011Thv,A5,84,College_C,2011,VIII
2011XeO,A1,61,College_C,2011,VIII
2011XeO,A2,72,College_C,2011,VIII
2011XeO,A3,80,College_C,2011,VIII
2011XeO,A4,89,College_C,2011,VIII
2011XeO,A5,79,College_C,2011,VIII
2011BZN,A1,59,College_C,2011,VIII
2011BZN,A2,70,College_C,2011,VIII
2011BZN,A3,91,College_C,2011,VIII
2011BZN,A4,64,College_C,2011,VIII
2011BZN,A5,77,College_C,2011,VIII
2011bgv,A1,81,College_C,2011,VIII
2011bgv,A2,80,College_C,2011,VIII
2011bgv,A3,51,College_C,2011,VIII
2011bgv,A4,50,College_C,2011,VIII
2011bgv,A5,65,College_C,2011,VIII
2011csv,A1,86,College_C,2011,VIII
2011csv,A2,58,College_C,2011,VIII
2011csv,A3,55,College_C,2011,VIII
2011csv,A4,64,College_C,2011,VIII
2011csv,A5,91,College_C,2011,VIII
2011SEs,A1,64,College_C,2011,VIII
2011SEs,A2,80,College_C,2011,VIII
2011SEs,A3,54,College_C,2011,VIII
2011SEs,A4,79,College_C,2011,VIII
2011SEs,A5,51,College_C,2011,VIII
2011qec,A1,88,College_C,2011,VIII
2011qec,A2,87,College_C,2011,VIII
2011qec,A3,59,College_C,2011,VIII
2011qec,A4,53,College_C,2011,VIII
2011qec,A5,78,College_C,2011,VIII
2011UcU,A1,84,College_C,2011,VIII
2011UcU,A2,59,College_C,2011,VIII
2011UcU,A3,90,College_C,2011,VIII
2011UcU,A4,57,College_C,2011,VIII
2011UcU,A5,73,College_C,2011,VIII
2011USw,A1,74,College_C,2011,VIII
2011USw,A2,77,College_C,2011,VIII
2011USw,A3,85,College_C,2011,VIII
2011USw,A4,70,College_C,2011,VIII
2011USw,A5,67,College_C,2011,VIII
2011eKr,A1,73,College_C,2011,VIII
2011eKr,A2,64,College_C,2011,VIII
2011eKr,A3,63,College_C,2011,VIII
2011eKr,A4,89,College_C,2011,VIII
2011eKr,A5,91,College_C,2011,VIII
2011Ipt,A1,65,College_C,2011,VIII
2011Ipt,A2,88,College_C,2011,VIII
2011Ipt,A3,60,College_C,2011,VIII
2011Ipt,A4,70,College_C,2011,VIII
2011Ipt,A5,79,College_C,2011,VIII
2011XdE,A1,53,College_C,2011,VIII
2011XdE,A2,59,College_C,2011,VIII
2011XdE,A3,63,College_C,2011,VIII
2011XdE,A4,83,College_C,2011,VIII
2011XdE,A5,66,College_C,2011,VIII
2011toI,A1,91,College_C,2011,VIII
2011toI,A2,77,College_C,2011,VIII
2011toI,A3,62,College_C,2011,VIII
2011toI,A4,66,College_C,2011,VIII
2011toI,A5,63,College_C,2011,VIII
2011ukW,A1,84,College_C,2011,VIII
2011ukW,A2,53,College_C,2011,VIII
2011ukW,A3,73,College_C,2011,VIII
2011ukW,A4,93,College_C,2011,VIII
2011ukW,A5,77,College_C,2011,VIII
2011vZk,A1,85,College_C,2011,VIII
2011vZk,A2,90,College_C,2011,VIII
2011vZk,A3,87,College_C,2011,VIII
2011vZk,A4,81,College_C,2011,VIII
2011vZk,A5,59,College_C,2011,VIII
2011efc,A1,61,College_C,2011,VIII
2011efc,A2,66,College_C,2011,VIII
2011efc,A3,64,College_C,2011,VIII
2011efc,A4,94,College_C,2011,VIII
2011efc,A5,64,College_C,2011,VIII
2011FRV,A1,73,College_C,2011,VIII
2011FRV,A2,61,College_C,2011,VIII
2011FRV,A3,62,College_C,2011,VIII
2011FRV,A4,57,College_C,2011,VIII
2011FRV,A5,72,College_C,2011,VIII
2011YTi,A1,93,College_C,2011,VIII
2011YTi,A2,70,College_C,2011,VIII
2011YTi,A3,88,College_C,2011,VIII
2011YTi,A4,55,College_C,2011,VIII
2011YTi,A5,91,College_C,2011,VIII
2011Sng,A1,91,College_C,2011,VIII
2011Sng,A2,59,College_C,2011,VIII
2011Sng,A3,52,College_C,2011,VIII
2011Sng,A4,60,College_C,2011,VIII
2011Sng,A5,66,College_C,2011,VIII
2011VRj,A1,61,College_C,2011,VIII
2011VRj,A2,68,College_C,2011,VIII
2011VRj,A3,60,College_C,2011,VIII
2011VRj,A4,61,College_C,2011,VIII
