student_Id,Subject,Marks,College_list,Year,Class
2011BBM,A1,67,College_C,2011,VIII
2011BBM,A2,80,College_C,2011,VIII
2011BBM,A3,80,College_C,2011,VIII
2011BBM,A4,76,College_C,2011,VIII
2011BBM,A5,90,College_C,2011,VIII
2011Gtq,A1,83,College_C,2011,VIII
2011Gtq,A2,59,College_C,2011,VIII
2011Gtq,A3,85,College_C,2011,VIII
2011Gtq,A4,89,College_C,2011,VIII
2011Gtq,A5,79,College_C,2011,VIII
2011oDl,A1,70,College_C,2011,VIII
2011oDl,A2,66,College_C,2011,VIII
2011oDl,A3,79,College_C,2011,VIII
2011oDl,A4,70,College_C,2011,VIII
2011oDl,A5,84,College_C,2011,VIII
2011BuZ,A1,76,College_C,2011,VIII
2011BuZ,A2,66,College_C,2011,VIII
2011BuZ,A3,61,College_C,2011,VIII
2011BuZ,A4,60,College_C,2011,VIII
2011BuZ,A5,72,College_C,2011,VIII
2011HQF,A1,57,College_C,2011,VIII
2011HQF,A2,83,College_C,2011,VIII
2011HQF,A3,61,College_C,2011,VIII
2011HQF,A4,66,College_C,2011,VIII
2011HQF,A5,87,College_C,2011,VIII
2011eKl,A1,59,College_C,2011,VIII
2011eKl,A2,78,College_C,2011,VIII
2011eKl,A3,57,College_C,2011,VIII
2011eKl,A4,61,College_C,2011,VIII
2011eKl,A5,91,College_C,2011,VIII
2011Jab,A1,71,College_C,2011,VIII
2011Jab,A2,90,College_C,2011,VIII
2011Jab,A3,91,College_C,2011,VIII
2011Jab,A4,57,College_C,2011,VIII
2011Jab,A5,92,College_C,2011,VIII
2011XQv,A1,72,College_C,2011,VIII
2011XQv,A2,51,College_C,2011,VIII
2011XQv,A3,93,College_C,2011,VIII
2011XQv,A4,94,College_C,2011,VIII
2011XQv,A5,81,College_C,2011,VIII
2011vDZ,A1,94,College_C,2011,VIII
2011vDZ,A2,92,College_C,2011,VIII
2011vDZ,A3,83,College_C,2011,VIII
2011vDZ,A4,59,College_C,2011,VIII
2011vDZ,A5,76,College_C,2011,VIII
2011iqG,A1,84,College_C,2011,VIII
2011iqG,A2,64,College_C,2011,VIII
2011iqG,A3,63,College_C,2011,VIII
2011iqG,A4,69,College_C,2011,VIII
2011iqG,A5,54,College_C,2011,VIII
2011GKe,A1,59,College_C,2011,VIII
2011GKe,A2,51,College_C,2011,VIII
2011GKe,A3,78,College_C,2011,VIII
2011GKe,A4,54,College_C,2011,VIII
2011GKe,A5,52,College_C,2011,VIII
2011bUz,A1,51,College_C,2011,VIII
2011bUz,A2,93,College_C,2011,VIII
2011bUz,A3,54,College_C,2011,VIII
2011bUz,A4,56,College_C,2011,VIII
2011bUz,A5,83,College_C,2011,VIII
2011CdP,A1,92,College_C,2011,VIII
2011CdP,A2,79,College_C,2011,VIII
2011CdP,A3,57,College_C,2011,VIII
2011CdP,A4,61,College_C,2011,VIII
2011CdP,A5,81,College_C,2011,VIII
2011Qjy,A1,62,College_C,2011,VIII
2011Qjy,A2,84,College_C,2011,VIII
2011Qjy,A3,83,College_C,2011,VIII
2011Qjy,A4,80,College_C,2011,VIII
2011Qjy,A5,55,College_C,2011,VIII
2011Bfe,A1,58,College_C,2011,VIII
2011Bfe,A2,93,College_C,2011,VIII
2011Bfe,A3,91,College_C,2011,VIII
2011Bfe,A4,83,College_C,2011,VIII
2011Bfe,A5,73,College_C,2011,VIII
2011uZB,A1,56,College_C,2011,VIII
2011uZB,A2,68,College_C,2011,VIII
2011uZB,A3,63,College_C,2011,VIII
2011uZB,A4,51,College_C,2011,VIII
2011uZB,A5,58,College_C,2011,VIII
2011iiF,A1,50,College_C,2011,VIII
2011iiF,A2,67,College_C,2011,VIII
2011iiF,A3,61,College_C,2011,VIII
2011iiF,A4,69,College_C,2011,VIII
2011iiF,A5,94,College_C,2011,VIII
2011cEz,A1,73,College_C,2011,VIII
2011cEz,A2,80,College_C,2011,VIII
2011cEz,A3,78,College_C,2011,VIII
2011cEz,A4,51,College_C,2011,VIII
2011cEz,A5,66,College_C,2011,VIII
2011Beb,A1,50,College_C,2011,VIII
2011Beb,A2,79,College_C,2011,VIII
2011Beb,A3,53,College_C,2011,VIII
2011Beb,A4,57,College_C,2011,VIII
2011Beb,A5,62,College_C,2011,VIII
2011CWM,A1,93,College_C,2011,VIII
2011CWM,A2,57,College_C,2011,VIII
2011CWM,A3,61,College_C,2011,VIII
2011CWM,A4,76,College_C,2011,VIII
2011CWM,A5,93,College_C,2011,VIII
2011IbT,A1,80,College_C,2011,VIII
2011IbT,A2,92,College_C,2011,VIII
2011IbT,A3,53,College_C,2011,VIII
2011IbT,A4,81,College_C,2011,VIII
2011IbT,A5,67,College_C,2011,VIII
2011pmf,A1,62,College_C,2011,VIII
2011pmf,A2,56,College_C,2011,VIII
2011pmf,A3,62,College_C,2011,VIII
2011pmf,A4,88,College_C,2011,VIII
2011pmf,A5,64,College_C,2011,VIII
2011pgW,A1,50,College_C,2011,VIII
2011pgW,A2,58,College_C,2011,VIII
2011pgW,A3,54,College_C,2011,VIII
2011pgW,A4,63,College_C,2011,VIII
2011pgW,A5,87,College_C,2011,VIII
2011ncZ,A1,92,College_C,2011,VIII
2011ncZ,A2,62,College_C,2011,VIII
2011ncZ,A3,84,College_C,2011,VIII
2011ncZ,A4,84,College_C,2011,VIII
2011ncZ,A5,59,College_C,2011,VIII
2011MPH,A1,57,College_C,2011,VIII
2011MPH,A2,64,College_C,2011,VIII
2011MPH,A3,67,College_C,2011,VIII
2011MPH,A4,51,College_C,2011,VIII
2011MPH,A5,52,College_C,2011,VIII
2011MmY,A1,74,College_C,2011,VIII
2011MmY,A2,89,College_C,2011,VIII
2011MmY,A3,73,College_C,2011,VIII
2011MmY,A4,80,College_C,2011,VIII
2011MmY,A5,88,College_C,2011,VIII
2011HLX,A1,80,College_C,2011,VIII
2011HLX,A2,69,College_C,2011,VIII
2011HLX,A3,51,College_C,2011,VIII
2011HLX,A4,90,College_C,2011,VIII
2011HLX,A5,89,College_C,2011,VIII
2011UNP,A1,57,College_C,2011,VIII
2011UNP,A2,54,College_C,2011,VIII
2011UNP,A3,56,College_C,2011,VIII
2011UNP,A4,53,College_C,2011,VIII
2011UNP,A5,85,College_C,2011,VIII
2011zwk,A1,62,College_C,2011,VIII
2011zwk,A2,81,College_C,2011,VIII
2011zwk,A3,88,College_C,2011,VIII
2011zwk,A4,93,College_C,2011,VIII
2011zwk,A5,53,College_C,2011,VIII
2011mZa,A1,60,College_C,2011,VIII
2011mZa,A2,71,College_C,2011,VIII
2011mZa,A3,67,College_C,2011,VIII
2011mZa,A4,69,College_C,2011,VIII
2011mZa,A5,57,College_C,2011,VIII
2011sls,A1,79,College_C,2011,VIII
2011sls,A2,87,College_C,2011,VIII
2011sls,A3,62,College_C,2011,VIII
2011sls,A4,62,College_C,2011,VIII
2011sls,A5,94,College_C,2011,VIII
2011qyd,A1,59,College_C,2011,VIII
2011qyd,A2,67,College_C,2011,VIII
2011qyd,A3,83,College_C,2011,VIII
2011qyd,A4,77,College_C,2011,VIII
2011qyd,A5,51,College_C,2011,VIII
2011Wdi,A1,88,College_C,2011,VIII
2011Wdi,A2,84,College_C,2011,VIII
2011Wdi,A3,76,College_C,2011,VIII
2011Wdi,A4,89,College_C,2011,VIII
2011Wdi,A5,89,College_C,2011,VIII
2011sQB,A1,53,College_C,2011,VIII
2011sQB,A2,94,College_C,2011,VIII
2011sQB,A3,55,College_C,2011,VIII
2011sQB,A4,71,College_C,2011,VIII
2011sQB,A5,72,College_C,2011,VIII
2011woJ,A1,86,College_C,2011,VIII
2011woJ,A2,67,College_C,2011,VIII
2011woJ,A3,67,College_C,2011,VIII
2011woJ,A4,75,College_C,2011,VIII
2011woJ,A5,89,College_C,2011,VIII
2011URQ,A1,65,College_C,2011,VIII
2011URQ,A2,60,College_C,2011,VIII
2011URQ,A3,80,College_C,2011,VIII
2011URQ,A4,51,College_C,2011,VIII
2011URQ,A5,89,College_C,2011,VIII
2011TTh,A1,52,College_C,2012,IX
2011TTh,A2,60,College_C,2012,IX
2011TTh,A3,88,College_C,2012,IX
2011TTh,A4,88,College_C,2012,IX
2011TTh,A5,94,College_C,2012,IX
2011APJ,A1,85,College_C,2012,IX
2011APJ,A2,87,College_C,2012,IX
2011APJ,A3,74,College_C,2012,IX
2011APJ,A4,54,College_C,2012,IX
2011APJ,A5,86,College_C,2012,IX
2011qYf,A1,57,College_C,2012,IX
2011qYf,A2,83,College_C,2012,IX
2011qYf,A3,73,College_C,2012,IX
2011qYf,A4,62,College_C,2012,IX
2011qYf,A5,58,College_C,2012,IX
2011wvp,A1,65,College_C,2012,IX
2011wvp,A2,59,College_C,2012,IX
2011wvp,A3,76,College_C,2012,IX
2011wvp,A4,55,College_C,2012,IX
2011wvp,A5,54,College_C,2012,IX
2011QND,A1,88,College_C,2012,IX
2011QND,A2,71,College_C,2012,IX
2011QND,A3,51,College_C,2012,IX
2011QND,A4,65,College_C,2012,IX
2011QND,A5,66,College_C,2012,IX
2011jto,A1,78,College_C,2012,IX
2011jto,A2,59,College_C,2012,IX
2011jto,A3,94,College_C,2012,IX
2011jto,A4,74,College_C,2012,IX
2011jto,A5,67,College_C,2012,IX
2011lfF,A1,80,College_C,2012,IX
2011lfF,A2,70,College_C,2012,IX
2011lfF,A3,93,College_C,2012,IX
2011lfF,A4,73,College_C,2012,IX
2011lfF,A5,80,College_C,2012,IX
2011Gww,A1,59,College_C,2012,IX
2011Gww,A2,66,College_C,2012,IX
2011Gww,A3,84,College_C,2012,IX
2011Gww,A4,83,College_C,2012,IX
2011Gww,A5,89,College_C,2012,IX
2011eMF,A1,65,College_C,2012,IX
2011eMF,A2,55,College_C,2012,IX
2011eMF,A3,70,College_C,2012,IX
2011eMF,A4,86,College_C,2012,IX
2011eMF,A5,59,College_C,2012,IX
2011Mmr,A1,70,College_C,2012,IX
2011Mmr,A2,64,College_C,2012,IX
2011Mmr,A3,84,College_C,2012,IX
2011Mmr,A4,80,College_C,2012,IX
2011Mmr,A5,65,College_C,2012,IX
2011qlL,A1,89,College_C,2012,IX
2011qlL,A2,92,College_C,2012,IX
2011qlL,A3,80,College_C,2012,IX
2011qlL,A4,94,College_C,2012,IX
2011qlL,A5,60,College_C,2012,IX
2011rJE,A1,94,College_C,2012,IX
2011rJE,A2,79,College_C,2012,IX
2011rJE,A3,51,College_C,2012,IX
2011rJE,A4,54,College_C,2012,IX
2011rJE,A5,75,College_C,2012,IX
2011ohH,A1,86,College_C,2012,IX
2011ohH,A2,87,College_C,2012,IX
2011ohH,A3,70,College_C,2012,IX
2011ohH,A4,80,College_C,2012,IX
2011ohH,A5,77,College_C,2012,IX
2011jaS,A1,81,College_C,2012,IX
2011jaS,A2,59,College_C,2012,IX
2011jaS,A3,76,College_C,2012,IX
2011jaS,A4,64,College_C,2012,IX
2011jaS,A5,92,College_C,2012,IX
2011VHH,A1,71,College_C,2012,IX
2011VHH,A2,93,College_C,2012,IX
2011VHH,A3,57,College_C,2012,IX
2011VHH,A4,87,College_C,2012,IX
2011VHH,A5,75,College_C,2012,IX
2011XGc,A1,69,College_C,2012,IX
2011XGc,A2,52,College_C,2012,IX
2011XGc,A3,50,College_C,2012,IX
2011XGc,A4,51,College_C,2012,IX
2011XGc,A5,92,College_C,2012,IX
2011bgv,A1,62,College_C,2012,IX
2011bgv,A2,56,College_C,2012,IX
2011bgv,A3,50,College_C,2012,IX
2011bgv,A4,52,College_C,2012,IX
2011bgv,A5,82,College_C,2012,IX
2011QvT,A1,73,College_C,2012,IX
2011QvT,A2,73,College_C,2012,IX
2011QvT,A3,74,College_C,2012,IX
2011QvT,A4,75,College_C,2012,IX
2011QvT,A5,61,College_C,2012,IX
2011gZM,A1,66,College_C,2012,IX
2011gZM,A2,61,College_C,2012,IX
2011gZM,A3,66,College_C,2012,IX
2011gZM,A4,69,College_C,2012,IX
2011gZM,A5,83,College_C,2012,IX
2011ZVh,A1,56,College_C,2012,IX
2011ZVh,A2,91,College_C,2012,IX
2011ZVh,A3,59,College_C,2012,IX
2011ZVh,A4,63,College_C,2012,IX
2011ZVh,A5,81,College_C,2012,IX
2011QzQ,A1,61,College_C,2012,IX
2011QzQ,A2,76,College_C,2012,IX
2011QzQ,A3,74,College_C,2012,IX
2011QzQ,A4,71,College_C,2012,IX
2011QzQ,A5,54,College_C,2012,IX
2011egK,A1,59,College_C,2012,IX
2011egK,A2,94,College_C,2012,IX
2011egK,A3,79,College_C,2012,IX
2011egK,A4,53,College_C,2012,IX
2011egK,A5,83,College_C,2012,IX
2011jtr,A1,73,College_C,2012,IX
2011jtr,A2,64,College_C,2012,IX
2011jtr,A3,68,College_C,2012,IX
2011jtr,A4,85,College_C,2012,IX
2011jtr,A5,66,College_C,2012,IX
2011uIS,A1,74,College_C,2012,IX
2011uIS,A2,53,College_C,2012,IX
2011uIS,A3,79,College_C,2012,IX
2011uIS,A4,92,College_C,2012,IX
2011uIS,A5,92,College_C,2012,IX
2011elB,A1,64,College_C,2012,IX
2011elB,A2,57,College_C,2012,IX
2011elB,A3,78,College_C,2012,IX
2011elB,A4,52,College_C,2012,IX
2011elB,A5,50,College_C,2012,IX
2011tFZ,A1,68,College_C,2012,IX
2011tFZ,A2,84,College_C,2012,IX
2011tFZ,A3,82,College_C,2012,IX
2011tFZ,A4,93,College_C,2012,IX
2011tFZ,A5,90,College_C,2012,IX
2011sXJ,A1,70,College_C,2012,IX
2011sXJ,A2,92,College_C,2012,IX
2011sXJ,A3,91,College_C,2012,IX
2011sXJ,A4,64,College_C,2012,IX
2011sXJ,A5,58,College_C,2012,IX
2011YRq,A1,50,College_C,2012,IX
2011YRq,A2,82,College_C,2012,IX
2011YRq,A3,69,College_C,2012,IX
2011YRq,A4,87,College_C,2012,IX
2011YRq,A5,51,College_C,2012,IX
2011cCK,A1,62,College_C,2012,IX
2011cCK,A2,91,College_C,2012,IX
2011cCK,A3,86,College_C,2012,IX
2011cCK,A4,53,College_C,2012,IX
2011cCK,A5,78,College_C,2012,IX
2011wox,A1,69,College_C,2012,IX
2011wox,A2,67,College_C,2012,IX
2011wox,A3,83,College_C,2012,IX
2011wox,A4,66,College_C,2012,IX
2011wox,A5,86,College_C,2012,IX
2011EgK,A1,54,College_C,2012,IX
2011EgK,A2,91,College_C,2012,IX
2011EgK,A3,72,College_C,2012,IX
2011EgK,A4,75,College_C,2012,IX
2011EgK,A5,68,College_C,2012,IX
2011TkH,A1,64,College_C,2012,IX
2011TkH,A2,90,College_C,2012,IX
2011TkH,A3,77,College_C,2012,IX
2011TkH,A4,78,College_C,2012,IX
2011TkH,A5,63,College_C,2012,IX
2011oae,A1,60,College_C,2012,IX
2011oae,A2,78,College_C,2012,IX
2011oae,A3,50,College_C,2012,IX
2011oae,A4,66,College_C,2012,IX
2011oae,A5,56,College_C,2012,IX
2011prj,A1,92,College_C,2012,IX
2011prj,A2,87,College_C,2012,IX
2011prj,A3,90,College_C,2012,IX
2011prj,A4,94,College_C,2012,IX
2011prj,A5,94,College_C,2012,IX
2011Xah,A1,71,College_C,2012,IX
2011Xah,A2,70,College_C,2012,IX
2011Xah,A3,68,College_C,2012,IX
2011Xah,A4,83,College_C,2012,IX
2011Xah,A5,80,College_C,2012,IX
2011kXt,A1,73,College_C,2012,IX
2011kXt,A2,53,College_C,2012,IX
2011kXt,A3,61,College_C,2012,IX
2011kXt,A4,70,College_C,2012,IX
2011kXt,A5,54,College_C,2012,IX
2011ZhQ,A1,91,College_C,2012,IX
2011ZhQ,A2,68,College_C,2012,IX
2011ZhQ,A3,62,College_C,2012,IX
2011ZhQ,A4,59,College_C,2012,IX
2011ZhQ,A5,88,College_C,2012,IX
2011qqT,A1,76,College_C,2012,IX
2011qqT,A2,93,College_C,2012,IX
2011qqT,A3,93,College_C,2012,IX
2011qqT,A4,51,College_C,2012,IX
2011qqT,A5,93,College_C,2012,IX
2011WFt,A1,84,College_C,2012,IX
2011WFt,A2,86,College_C,2012,IX
2011WFt,A3,56,College_C,2012,IX
2011WFt,A4,69,College_C,2012,IX
2011WFt,A5,87,College_C,2012,IX
2011Bra,A1,71,College_C,2012,IX
2011Bra,A2,52,College_C,2012,IX
2011Bra,A3,50,College_C,2012,IX
2011Bra,A4,94,College_C,2012,IX
2011Bra,A5,65,College_C,2012,IX
2011CWe,A1,85,College_C,2012,IX
2011CWe,A2,81,College_C,2012,IX
2011CWe,A3,72,College_C,2012,IX
2011CWe,A4,68,College_C,2012,IX
2011CWe,A5,77,College_C,2012,IX
2011dAW,A1,54,College_C,2012,IX
2011dAW,A2,67,College_C,2012,IX
2011dAW,A3,73,College_C,2012,IX
2011dAW,A4,50,College_C,2012,IX
2011dAW,A5,67,College_C,2012,IX
2011zIN,A1,87,College_C,2012,IX
2011zIN,A2,60,College_C,2012,IX
2011zIN,A3,51,College_C,2012,IX
2011zIN,A4,61,College_C,2012,IX
2011zIN,A5,66,College_C,2012,IX
2011PUO,A1,71,College_C,2012,IX
2011PUO,A2,78,College_C,2012,IX
2011PUO,A3,89,College_C,2012,IX
2011PUO,A4,68,College_C,2012,IX
2011PUO,A5,68,College_C,2012,IX
2011eGG,A1,54,College_C,2012,IX
2011eGG,A2,75,College_C,2012,IX
2011eGG,A3,90,College_C,2012,IX
2011eGG,A4,93,College_C,2012,IX
2011eGG,A5,52,College_C,2012,IX
2011VvR,A1,74,College_C,2012,IX
2011VvR,A2,93,College_C,2012,IX
2011VvR,A3,70,College_C,2012,IX
2011VvR,A4,50,College_C,2012,IX
2011VvR,A5,72,College_C,2012,IX
2011UPH,A1,56,College_C,2012,IX
2011UPH,A2,52,College_C,2012,IX
2011UPH,A3,75,College_C,2012,IX
2011UPH,A4,88,College_C,2012,IX
2011UPH,A5,77,College_C,2012,IX
2011rOw,A1,67,College_C,2012,IX
2011rOw,A2,62,College_C,2012,IX
2011rOw,A3,83,College_C,2012,IX
2011rOw,A4,58,College_C,2012,IX
2011rOw,A5,63,College_C,2012,IX
2011cAn,A1,70,College_C,2012,IX
2011cAn,A2,59,College_C,2012,IX
2011cAn,A3,80,College_C,2012,IX
2011cAn,A4,73,College_C,2012,IX
2011cAn,A5,51,College_C,2012,IX
2011WuJ,A1,66,College_C,2012,IX
2011WuJ,A2,83,College_C,2012,IX
2011WuJ,A3,80,College_C,2012,IX
2011WuJ,A4,64,College_C,2012,IX
2011WuJ,A5,81,College_C,2012,IX
2011dng,A1,66,College_C,2012,IX
2011dng,A2,91,College_C,2012,IX
2011dng,A3,75,College_C,2012,IX
2011dng,A4,61,College_C,2012,IX
2011dng,A5,85,College_C,2012,IX
2011cDg,A1,58,College_C,2012,IX
2011cDg,A2,76,College_C,2012,IX
2011cDg,A3,80,College_C,2012,IX
2011cDg,A4,74,College_C,2012,IX
2011cDg,A5,78,College_C,2012,IX
2011vec,A1,83,College_C,2012,IX
2011vec,A2,89,College_C,2012,IX
2011vec,A3,82,College_C,2012,IX
2011vec,A4,93,College_C,2012,IX
2011vec,A5,54,College_C,2012,IX
2011zau,A1,94,College_C,2012,IX
2011zau,A2,66,College_C,2012,IX
2011zau,A3,81,College_C,2012,IX
2011zau,A4,54,College_C,2012,IX
2011zau,A5,81,College_C,2012,IX
2011Pjg,A1,72,College_C,2012,IX
2011Pjg,A2,64,College_C,2012,IX
2011Pjg,A3,93,College_C,2012,IX
2011Pjg,A4,87,College_C,2012,IX
2011Pjg,A5,66,College_C,2012,IX
2011Lzn,A1,75,College_C,2012,IX
2011Lzn,A2,73,College_C,2012,IX
2011Lzn,A3,94,College_C,2012,IX
2011Lzn,A4,93,College_C,2012,IX
2011Lzn,A5,59,College_C,2012,IX
2011RIl,A1,81,College_C,2012,IX
2011RIl,A2,62,College_C,2012,IX
2011RIl,A3,71,College_C,2012,IX
2011RIl,A4,88,College_C,2012,IX
2011RIl,A5,58,College_C,2012,IX
2011zIq,A1,87,College_C,2012,IX
2011zIq,A2,68,College_C,2012,IX
2011zIq,A3,75,College_C,2012,IX
2011zIq,A4,52,College_C,2012,IX
2011zIq,A5,62,College_C,2012,IX
2011AvI,A1,58,College_C,2012,IX
2011AvI,A2,81,College_C,2012,IX
2011AvI,A3,50,College_C,2012,IX
2011AvI,A4,53,College_C,2012,IX
2011AvI,A5,89,College_C,2012,IX
2011bFM,A1,80,College_C,2012,IX
2011bFM,A2,59,College_C,2012,IX
2011bFM,A3,81,College_C,2012,IX
2011bFM,A4,81,College_C,2012,IX
2011bFM,A5,62,College_C,2012,IX
2011Cyr,A1,91,College_C,2012,IX
2011Cyr,A2,67,College_C,2012,IX
2011Cyr,A3,75,College_C,2012,IX
2011Cyr,A4,69,College_C,2012,IX
2011Cyr,A5,62,College_C,2012,IX
2011sCV,A1,72,College_C,2012,IX
2011sCV,A2,71,College_C,2012,IX
2011sCV,A3,57,College_C,2012,IX
2011sCV,A4,71,College_C,2012,IX
2011sCV,A5,69,College_C,2012,IX
2011jwX,A1,74,College_C,2012,IX
2011jwX,A2,56,College_C,2012,IX
2011jwX,A3,74,College_C,2012,IX
2011jwX,A4,57,College_C,2012,IX
2011jwX,A5,80,College_C,2012,IX
2011mIF,A1,79,College_C,2012,IX
2011mIF,A2,54,College_C,2012,IX
2011mIF,A3,76,College_C,2012,IX
2011mIF,A4,69,College_C,2012,IX
2011mIF,A5,82,College_C,2012,IX
2011SmE,A1,69,College_C,2012,IX
2011SmE,A2,85,College_C,2012,IX
2011SmE,A3,78,College_C,2012,IX
2011SmE,A4,82,College_C,2012,IX
2011SmE,A5,57,College_C,2012,IX
2011EZq,A1,85,College_C,2012,IX
2011EZq,A2,84,College_C,2012,IX
2011EZq,A3,94,College_C,2012,IX
2011EZq,A4,89,College_C,2012,IX
2011EZq,A5,72,College_C,2012,IX
2011GZm,A1,75,College_C,2012,IX
2011GZm,A2,87,College_C,2012,IX
2011GZm,A3,76,College_C,2012,IX
2011GZm,A4,76,College_C,2012,IX
2011GZm,A5,58,College_C,2012,IX
2011Qpg,A1,69,College_C,2012,IX
2011Qpg,A2,94,College_C,2012,IX
2011Qpg,A3,85,College_C,2012,IX
2011Qpg,A4,68,College_C,2012,IX
2011Qpg,A5,83,College_C,2012,IX
2011EhA,A1,55,College_C,2012,IX
2011EhA,A2,71,College_C,2012,IX
2011EhA,A3,69,College_C,2012,IX
2011EhA,A4,60,College_C,2012,IX
2011EhA,A5,92,College_C,2012,IX
2011ZKB,A1,67,College_C,2012,IX
2011ZKB,A2,58,College_C,2012,IX
2011ZKB,A3,69,College_C,2012,IX
2011ZKB,A4,73,College_C,2012,IX
2011ZKB,A5,73,College_C,2012,IX
2011ToR,A1,65,College_C,2012,IX
2011ToR,A2,57,College_C,2012,IX
2011ToR,A3,92,College_C,2012,IX
2011ToR,A4,51,College_C,2012,IX
2011ToR,A5,92,College_C,2012,IX
2011UqV,A1,87,College_C,2012,IX
2011UqV,A2,68,College_C,2012,IX
2011UqV,A3,70,College_C,2012,IX
2011UqV,A4,94,College_C,2012,IX
2011UqV,A5,77,College_C,2012,IX
2011Fmm,A1,54,College_C,2012,IX
2011Fmm,A2,50,College_C,2012,IX
2011Fmm,A3,67,College_C,2012,IX
2011Fmm,A4,91,College_C,2012,IX
2011Fmm,A5,93,College_C,2012,IX
2011ybQ,A1,85,College_C,2012,IX
2011ybQ,A2,89,College_C,2012,IX
2011ybQ,A3,59,College_C,2012,IX
2011ybQ,A4,52,College_C,2012,IX
2011ybQ,A5,78,College_C,2012,IX
2011qlT,A1,73,College_C,2012,IX
2011qlT,A2,55,College_C,2012,IX
2011qlT,A3,77,College_C,2012,IX
2011qlT,A4,78,College_C,2012,IX
2011qlT,A5,85,College_C,2012,IX
2011heq,A1,58,College_C,2012,IX
2011heq,A2,63,College_C,2012,IX
2011heq,A3,89,College_C,2012,IX
2011heq,A4,84,College_C,2012,IX
2011heq,A5,93,College_C,2012,IX
2011cTc,A1,86,College_C,2012,IX
2011cTc,A2,50,College_C,2012,IX
2011cTc,A3,76,College_C,2012,IX
2011cTc,A4,92,College_C,2012,IX
2011cTc,A5,75,College_C,2012,IX
2011Oxk,A1,92,College_C,2012,IX
2011Oxk,A2,86,College_C,2012,IX
2011Oxk,A3,88,College_C,2012,IX
2011Oxk,A4,85,College_C,2012,IX
2011Oxk,A5,61,College_C,2012,IX
2011SgD,A1,92,College_C,2012,IX
2011SgD,A2,83,College_C,2012,IX
2011SgD,A3,64,College_C,2012,IX
2011SgD,A4,81,College_C,2012,IX
2011SgD,A5,64,College_C,2012,IX
2011JJE,A1,56,College_C,2012,IX
2011JJE,A2,74,College_C,2012,IX
2011JJE,A3,90,College_C,2012,IX
2011JJE,A4,66,College_C,2012,IX
2011JJE,A5,56,College_C,2012,IX
2011gSE,A1,80,College_C,2012,IX
2011gSE,A2,51,College_C,2012,IX
2011gSE,A3,55,College_C,2012,IX
2011gSE,A4,70,College_C,2012,IX
2011gSE,A5,92,College_C,2012,IX
2011diw,A1,60,College_C,2012,IX
2011diw,A2,52,College_C,2012,IX
2011diw,A3,65,College_C,2012,IX
2011diw,A4,58,College_C,2012,IX
2011diw,A5,51,College_C,2012,IX
2011Ocd,A1,51,College_C,2012,IX
2011Ocd,A2,54,College_C,2012,IX
2011Ocd,A3,73,College_C,2012,IX
2011Ocd,A4,69,College_C,2012,IX
2011Ocd,A5,82,College_C,2012,IX
2011muQ,A1,74,College_C,2012,IX
2011muQ,A2,57,College_C,2012,IX
2011muQ,A3,86,College_C,2012,IX
2011muQ,A4,94,College_C,2012,IX
2011muQ,A5,66,College_C,2012,IX
2011aKS,A1,55,College_C,2012,IX
2011aKS,A2,64,College_C,2012,IX
2011aKS,A3,88,College_C,2012,IX
2011aKS,A4,68,College_C,2012,IX
2011aKS,A5,76,College_C,2012,IX
2011vSZ,A1,86,College_C,2012,IX
2011vSZ,A2,66,College_C,2012,IX
2011vSZ,A3,85,College_C,2012,IX
2011vSZ,A4,73,College_C,2012,IX
2011vSZ,A5,56,College_C,2012,IX
2011KTj,A1,63,College_C,2012,IX
2011KTj,A2,57,College_C,2012,IX
2011KTj,A3,75,College_C,2012,IX
2011KTj,A4,80,College_C,2012,IX
2011KTj,A5,67,College_C,2012,IX
2011wYO,A1,75,College_C,2012,IX
2011wYO,A2,74,College_C,2012,IX
2011wYO,A3,53,College_C,2012,IX
2011wYO,A4,70,College_C,2012,IX
2011wYO,A5,85,College_C,2012,IX
2011oaU,A1,63,College_C,2012,IX
2011oaU,A2,82,College_C,2012,IX
2011oaU,A3,73,College_C,2012,IX
2011oaU,A4,73,College_C,2012,IX
2011oaU,A5,78,College_C,2012,IX
2011Msr,A1,90,College_C,2012,IX
2011Msr,A2,94,College_C,2012,IX
2011Msr,A3,58,College_C,2012,IX
2011Msr,A4,70,College_C,2012,IX
2011Msr,A5,91,College_C,2012,IX
2011VJE,A1,76,College_C,2012,IX
2011VJE,A2,57,College_C,2012,IX
2011VJE,A3,75,College_C,2012,IX
2011VJE,A4,83,College_C,2012,IX
2011VJE,A5,79,College_C,2012,IX
2011uIG,A1,89,College_C,2012,IX
2011uIG,A2,65,College_C,2012,IX
2011uIG,A3,87,College_C,2012,IX
2011uIG,A4,74,College_C,2012,IX
2011uIG,A5,84,College_C,2012,IX
2011iSP,A1,94,College_C,2012,IX
2011iSP,A2,57,College_C,2012,IX
2011iSP,A3,79,College_C,2012,IX
2011iSP,A4,91,College_C,2012,IX
2011iSP,A5,62,College_C,2012,IX
2011jce,A1,89,College_C,2012,IX
2011jce,A2,79,College_C,2012,IX
2011jce,A3,83,College_C,2012,IX
2011jce,A4,63,College_C,2012,IX
2011jce,A5,54,College_C,2012,IX
2011bXS,A1,75,College_C,2012,IX
2011bXS,A2,76,College_C,2012,IX
2011bXS,A3,78,College_C,2012,IX
2011bXS,A4,80,College_C,2012,IX
